run_number,weight_group,nominal_weight_kg,replicate_number,sample_index,port_used,capture_timestamp,time_ms,elapsed_ms,elapsed_s,raw_g,filtered_g,raw_kg,filtered_kg
1,2kg,2,1,1,COM16,2026-03-12 20:40:39,63683,2,0.002,-1999.709,-1999.709,-1.999709,-1.999709
1,2kg,2,1,2,COM16,2026-03-12 20:40:39,63783,102,0.102,-2000.643,-1999.849,-2.000643,-1.999849
1,2kg,2,1,3,COM16,2026-03-12 20:40:39,63883,202,0.202,-2000.354,-1999.925,-2.000354,-1.999925
1,2kg,2,1,4,COM16,2026-03-12 20:40:39,63983,302,0.302,-1999.566,-1999.871,-1.999566,-1.999871
1,2kg,2,1,5,COM16,2026-03-12 20:40:39,64083,402,0.402,-2000.475,-1999.962,-2.000475,-1.999962
1,2kg,2,1,6,COM16,2026-03-12 20:40:39,64183,502,0.502,-2000.832,-2000.092,-2.000832,-2.000092
1,2kg,2,1,7,COM16,2026-03-12 20:40:39,64283,602,0.602,-1999.926,-2000.068,-1.999926,-2.000068
1,2kg,2,1,8,COM16,2026-03-12 20:40:39,64383,702,0.702,-2000.242,-2000.094,-2.000242,-2.000094
1,2kg,2,1,9,COM16,2026-03-12 20:40:39,64483,802,0.802,-2001.731,-2000.339,-2.001731,-2.000339
1,2kg,2,1,10,COM16,2026-03-12 20:40:39,64533,852,0.852,-2001.596,-2000.528,-2.001596,-2.000528
1,2kg,2,1,11,COM16,2026-03-12 20:40:39,64633,952,0.952,-1999.808,-2000.42,-1.999808,-2.00042
1,2kg,2,1,12,COM16,2026-03-12 20:40:39,64733,1052,1.052,-1999.563,-2000.291,-1.999563,-2.000291
1,2kg,2,1,13,COM16,2026-03-12 20:40:39,64833,1152,1.152,-1999.25,-2000.135,-1.99925,-2.000135
1,2kg,2,1,14,COM16,2026-03-12 20:40:39,64933,1252,1.252,-1999.654,-2000.063,-1.999654,-2.000063
1,2kg,2,1,15,COM16,2026-03-12 20:40:39,65033,1352,1.352,-1999.107,-1999.92,-1.999107,-1.99992
1,2kg,2,1,16,COM16,2026-03-12 20:40:39,65133,1452,1.452,-1999.096,-1999.796,-1.999096,-1.999796
1,2kg,2,1,17,COM16,2026-03-12 20:40:39,65233,1552,1.552,-1999.703,-1999.782,-1.999703,-1.999782
1,2kg,2,1,18,COM16,2026-03-12 20:40:39,65333,1652,1.652,-1999.593,-1999.754,-1.999593,-1.999754
1,2kg,2,1,19,COM16,2026-03-12 20:40:39,65433,1752,1.752,-1999.679,-1999.743,-1.999679,-1.999743
1,2kg,2,1,20,COM16,2026-03-12 20:40:39,65533,1852,1.852,-2000.676,-1999.883,-2.000676,-1.999883
1,2kg,2,1,21,COM16,2026-03-12 20:40:39,65633,1952,1.952,-1999.948,-1999.893,-1.999948,-1.999893
1,2kg,2,1,22,COM16,2026-03-12 20:40:39,65733,2052,2.052,-1999.407,-1999.82,-1.999407,-1.99982
1,2kg,2,1,23,COM16,2026-03-12 20:40:39,65833,2152,2.152,-1999.192,-1999.726,-1.999192,-1.999726
1,2kg,2,1,24,COM16,2026-03-12 20:40:39,65933,2252,2.252,-1999.283,-1999.659,-1.999283,-1.999659
1,2kg,2,1,25,COM16,2026-03-12 20:40:39,66033,2352,2.352,-1999.168,-1999.586,-1.999168,-1.999586
1,2kg,2,1,26,COM16,2026-03-12 20:40:39,66083,2402,2.402,-2000.78,-1999.765,-2.00078,-1.999765
1,2kg,2,1,27,COM16,2026-03-12 20:40:39,66183,2502,2.502,-2001.223,-1999.984,-2.001223,-1.999984
1,2kg,2,1,28,COM16,2026-03-12 20:40:39,66283,2602,2.602,-2000.651,-2000.084,-2.000651,-2.000084
1,2kg,2,1,29,COM16,2026-03-12 20:40:39,66383,2702,2.702,-1999.945,-2000.063,-1.999945,-2.000063
1,2kg,2,1,30,COM16,2026-03-12 20:40:39,66483,2802,2.802,-1998.92,-1999.892,-1.99892,-1.999892
1,2kg,2,1,31,COM16,2026-03-12 20:40:39,66583,2902,2.902,-1998.354,-1999.661,-1.998354,-1.999661
1,2kg,2,1,32,COM16,2026-03-12 20:40:39,66683,3002,3.002,-2000.195,-1999.741,-2.000195,-1.999741
1,2kg,2,1,33,COM16,2026-03-12 20:40:39,66783,3102,3.102,-2000.085,-1999.793,-2.000085,-1.999793
1,2kg,2,1,34,COM16,2026-03-12 20:40:39,66883,3202,3.202,-2000.071,-1999.835,-2.000071,-1.999835
1,2kg,2,1,35,COM16,2026-03-12 20:40:39,66983,3302,3.302,-2000.324,-1999.908,-2.000324,-1.999908
1,2kg,2,1,36,COM16,2026-03-12 20:40:39,67083,3402,3.402,-1999.931,-1999.912,-1.999931,-1.999912
1,2kg,2,1,37,COM16,2026-03-12 20:40:39,67183,3502,3.502,-2000.214,-1999.957,-2.000214,-1.999957
1,2kg,2,1,38,COM16,2026-03-12 20:40:39,67283,3602,3.602,-1999.643,-1999.91,-1.999643,-1.99991
1,2kg,2,1,39,COM16,2026-03-12 20:40:39,67383,3702,3.702,-2000.464,-1999.993,-2.000464,-1.999993
1,2kg,2,1,40,COM16,2026-03-12 20:40:39,67483,3802,3.802,-1999.887,-1999.978,-1.999887,-1.999978
1,2kg,2,1,41,COM16,2026-03-12 20:40:39,67583,3902,3.902,-2001.258,-2000.17,-2.001258,-2.00017
1,2kg,2,1,42,COM16,2026-03-12 20:40:39,67633,3952,3.952,-1999.036,-2000,-1.999036,-2
1,2kg,2,1,43,COM16,2026-03-12 20:40:39,67733,4052,4.052,-1999.357,-1999.903,-1.999357,-1.999903
1,2kg,2,1,44,COM16,2026-03-12 20:40:39,67833,4152,4.152,-1999.948,-1999.91,-1.999948,-1.99991
1,2kg,2,1,45,COM16,2026-03-12 20:40:39,67933,4252,4.252,-2000.286,-1999.966,-2.000286,-1.999966
1,2kg,2,1,46,COM16,2026-03-12 20:40:39,68033,4352,4.352,-2000.387,-2000.03,-2.000387,-2.00003
1,2kg,2,1,47,COM16,2026-03-12 20:40:39,68133,4452,4.452,-2000.549,-2000.108,-2.000549,-2.000108
1,2kg,2,1,48,COM16,2026-03-12 20:40:39,68233,4552,4.552,-2001.549,-2000.324,-2.001549,-2.000324
1,2kg,2,1,49,COM16,2026-03-12 20:40:39,68333,4652,4.652,-1999.03,-2000.13,-1.99903,-2.00013
1,2kg,2,1,50,COM16,2026-03-12 20:40:39,68433,4752,4.752,-1999.945,-2000.102,-1.999945,-2.000102
1,2kg,2,1,51,COM16,2026-03-12 20:40:39,68533,4852,4.852,-2000.734,-2000.197,-2.000734,-2.000197
1,2kg,2,1,52,COM16,2026-03-12 20:40:39,68633,4952,4.952,-1999.777,-2000.134,-1.999777,-2.000134
1,2kg,2,1,53,COM16,2026-03-12 20:40:39,68733,5052,5.052,-1998.588,-1999.902,-1.998588,-1.999902
1,2kg,2,1,54,COM16,2026-03-12 20:40:39,68833,5152,5.152,-1998.571,-1999.703,-1.998571,-1.999703
1,2kg,2,1,55,COM16,2026-03-12 20:40:39,68933,5252,5.252,-1999.527,-1999.677,-1.999527,-1.999677
1,2kg,2,1,56,COM16,2026-03-12 20:40:39,69033,5352,5.352,-1999.297,-1999.62,-1.999297,-1.99962
1,2kg,2,1,57,COM16,2026-03-12 20:40:39,69083,5402,5.402,-1999.624,-1999.62,-1.999624,-1.99962
1,2kg,2,1,58,COM16,2026-03-12 20:40:39,69183,5502,5.502,-1999.885,-1999.66,-1.999885,-1.99966
1,2kg,2,1,59,COM16,2026-03-12 20:40:39,69283,5602,5.602,-2000.549,-1999.793,-2.000549,-1.999793
1,2kg,2,1,60,COM16,2026-03-12 20:40:39,69383,5702,5.702,-2002.269,-2000.165,-2.002269,-2.000165
1,2kg,2,1,61,COM16,2026-03-12 20:40:39,69483,5802,5.802,-2001.063,-2000.3,-2.001063,-2.0003
1,2kg,2,1,62,COM16,2026-03-12 20:40:39,69583,5902,5.902,-1999.871,-2000.235,-1.999871,-2.000235
1,2kg,2,1,63,COM16,2026-03-12 20:40:39,69683,6002,6.002,-1998.832,-2000.025,-1.998832,-2.000025
1,2kg,2,1,64,COM16,2026-03-12 20:40:39,69783,6102,6.102,-1998.613,-1999.813,-1.998613,-1.999813
1,2kg,2,1,65,COM16,2026-03-12 20:40:39,69883,6202,6.202,-1999.585,-1999.779,-1.999585,-1.999779
1,2kg,2,1,66,COM16,2026-03-12 20:40:39,69983,6302,6.302,-2000.753,-1999.925,-2.000753,-1.999925
1,2kg,2,1,67,COM16,2026-03-12 20:40:39,70083,6402,6.402,-2000.637,-2000.032,-2.000637,-2.000032
1,2kg,2,1,68,COM16,2026-03-12 20:40:39,70183,6502,6.502,-2000.651,-2000.125,-2.000651,-2.000125
1,2kg,2,1,69,COM16,2026-03-12 20:40:39,70283,6602,6.602,-2000.151,-2000.129,-2.000151,-2.000129
1,2kg,2,1,70,COM16,2026-03-12 20:40:39,70383,6702,6.702,-2000.552,-2000.193,-2.000552,-2.000193
1,2kg,2,1,71,COM16,2026-03-12 20:40:39,70483,6802,6.802,-2000.525,-2000.242,-2.000525,-2.000242
1,2kg,2,1,72,COM16,2026-03-12 20:40:39,70583,6902,6.902,-1998.437,-1999.972,-1.998437,-1.999972
1,2kg,2,1,73,COM16,2026-03-12 20:40:39,70633,6952,6.952,-1998.986,-1999.824,-1.998986,-1.999824
1,2kg,2,1,74,COM16,2026-03-12 20:40:39,70733,7052,7.052,-2000.082,-1999.863,-2.000082,-1.999863
1,2kg,2,1,75,COM16,2026-03-12 20:40:39,70833,7152,7.152,-1999.989,-1999.882,-1.999989,-1.999882
1,2kg,2,1,76,COM16,2026-03-12 20:40:39,70933,7252,7.252,-2000.129,-1999.919,-2.000129,-1.999919
1,2kg,2,1,77,COM16,2026-03-12 20:40:39,71033,7352,7.352,-2000.522,-2000.009,-2.000522,-2.000009
1,2kg,2,1,78,COM16,2026-03-12 20:40:39,71133,7452,7.452,-1999.909,-1999.994,-1.999909,-1.999994
1,2kg,2,1,79,COM16,2026-03-12 20:40:39,71233,7552,7.552,-1999.824,-1999.969,-1.999824,-1.999969
1,2kg,2,1,80,COM16,2026-03-12 20:40:39,71333,7652,7.652,-1999.717,-1999.931,-1.999717,-1.999931
1,2kg,2,1,81,COM16,2026-03-12 20:40:39,71433,7752,7.752,-2000.19,-1999.97,-2.00019,-1.99997
1,2kg,2,1,82,COM16,2026-03-12 20:40:39,71533,7852,7.852,-1999.618,-1999.917,-1.999618,-1.999917
1,2kg,2,1,83,COM16,2026-03-12 20:40:39,71633,7952,7.952,-1998.709,-1999.736,-1.998709,-1.999736
1,2kg,2,1,84,COM16,2026-03-12 20:40:39,71733,8052,8.052,-1999.786,-1999.744,-1.999786,-1.999744
1,2kg,2,1,85,COM16,2026-03-12 20:40:39,71833,8152,8.152,-1998.607,-1999.573,-1.998607,-1.999573
1,2kg,2,1,86,COM16,2026-03-12 20:40:39,71933,8252,8.252,-2000.143,-1999.659,-2.000143,-1.999659
1,2kg,2,1,87,COM16,2026-03-12 20:40:39,72033,8352,8.352,-2001.069,-1999.87,-2.001069,-1.99987
1,2kg,2,1,88,COM16,2026-03-12 20:40:39,72133,8452,8.452,-2001.047,-2000.047,-2.001047,-2.000047
1,2kg,2,1,89,COM16,2026-03-12 20:40:39,72183,8502,8.502,-1999.637,-1999.985,-1.999637,-1.999985
1,2kg,2,1,90,COM16,2026-03-12 20:40:39,72283,8602,8.602,-2000.36,-2000.042,-2.00036,-2.000042
1,2kg,2,1,91,COM16,2026-03-12 20:40:39,72383,8702,8.702,-2000.758,-2000.149,-2.000758,-2.000149
1,2kg,2,1,92,COM16,2026-03-12 20:40:39,72483,8802,8.802,-2000.412,-2000.189,-2.000412,-2.000189
1,2kg,2,1,93,COM16,2026-03-12 20:40:39,72583,8902,8.902,-1999.632,-2000.105,-1.999632,-2.000105
1,2kg,2,1,94,COM16,2026-03-12 20:40:39,72683,9002,9.002,-2001.14,-2000.26,-2.00114,-2.00026
1,2kg,2,1,95,COM16,2026-03-12 20:40:39,72783,9102,9.102,-2001.225,-2000.405,-2.001225,-2.000405
1,2kg,2,1,96,COM16,2026-03-12 20:40:39,72883,9202,9.202,-1999.89,-2000.328,-1.99989,-2.000328
1,2kg,2,1,97,COM16,2026-03-12 20:40:39,72983,9302,9.302,-1998.332,-2000.029,-1.998332,-2.000029
1,2kg,2,1,98,COM16,2026-03-12 20:40:39,73083,9402,9.402,-2000.401,-2000.085,-2.000401,-2.000085
1,2kg,2,1,99,COM16,2026-03-12 20:40:39,73183,9502,9.502,-2001.126,-2000.241,-2.001126,-2.000241
1,2kg,2,1,100,COM16,2026-03-12 20:40:39,73283,9602,9.602,-1999.635,-2000.15,-1.999635,-2.00015
1,2kg,2,1,101,COM16,2026-03-12 20:40:39,73383,9702,9.702,-1999.264,-2000.017,-1.999264,-2.000017
1,2kg,2,1,102,COM16,2026-03-12 20:40:39,73483,9802,9.802,-2000.659,-2000.113,-2.000659,-2.000113
1,2kg,2,1,103,COM16,2026-03-12 20:40:39,73583,9902,9.902,-1998.687,-1999.899,-1.998687,-1.999899
1,2kg,2,1,104,COM16,2026-03-12 20:40:39,73683,10002,10.002,-1999.245,-1999.801,-1.999245,-1.999801
1,2kg,2,1,105,COM16,2026-03-12 20:40:39,73733,10052,10.052,-1999.89,-1999.815,-1.99989,-1.999815
1,2kg,2,1,106,COM16,2026-03-12 20:40:39,73833,10152,10.152,-1999.099,-1999.707,-1.999099,-1.999707
1,2kg,2,1,107,COM16,2026-03-12 20:40:39,73933,10252,10.252,-1997.931,-1999.441,-1.997931,-1.999441
1,2kg,2,1,108,COM16,2026-03-12 20:40:39,74033,10352,10.352,-1999.563,-1999.459,-1.999563,-1.999459
1,2kg,2,1,109,COM16,2026-03-12 20:40:39,74133,10452,10.452,-2000.154,-1999.564,-2.000154,-1.999564
1,2kg,2,1,110,COM16,2026-03-12 20:40:39,74233,10552,10.552,-2000.027,-1999.633,-2.000027,-1.999633
1,2kg,2,1,111,COM16,2026-03-12 20:40:39,74333,10652,10.652,-1999.124,-1999.557,-1.999124,-1.999557
1,2kg,2,1,112,COM16,2026-03-12 20:40:39,74433,10752,10.752,-1999.341,-1999.525,-1.999341,-1.999525
1,2kg,2,1,113,COM16,2026-03-12 20:40:39,74533,10852,10.852,-2000.407,-1999.657,-2.000407,-1.999657
1,2kg,2,1,114,COM16,2026-03-12 20:40:39,74633,10952,10.952,-1999.286,-1999.601,-1.999286,-1.999601
1,2kg,2,1,115,COM16,2026-03-12 20:40:39,74733,11052,11.052,-1999.324,-1999.56,-1.999324,-1.99956
1,2kg,2,1,116,COM16,2026-03-12 20:40:39,74833,11152,11.152,-1999.673,-1999.577,-1.999673,-1.999577
1,2kg,2,1,117,COM16,2026-03-12 20:40:39,74933,11252,11.252,-1998.775,-1999.457,-1.998775,-1.999457
1,2kg,2,1,118,COM16,2026-03-12 20:40:39,75033,11352,11.352,-1997.448,-1999.155,-1.997448,-1.999155
1,2kg,2,1,119,COM16,2026-03-12 20:40:39,75133,11452,11.452,-1998.049,-1998.989,-1.998049,-1.998989
1,2kg,2,1,120,COM16,2026-03-12 20:40:39,75183,11502,11.502,-1998.863,-1998.97,-1.998863,-1.99897
1,2kg,2,1,121,COM16,2026-03-12 20:40:39,75283,11602,11.602,-1999.835,-1999.1,-1.999835,-1.9991
1,2kg,2,1,122,COM16,2026-03-12 20:40:39,75383,11702,11.702,-2000.058,-1999.244,-2.000058,-1.999244
1,2kg,2,1,123,COM16,2026-03-12 20:40:39,75483,11802,11.802,-2001.346,-1999.559,-2.001346,-1.999559
1,2kg,2,1,124,COM16,2026-03-12 20:40:39,75583,11902,11.902,-2000.92,-1999.763,-2.00092,-1.999763
1,2kg,2,1,125,COM16,2026-03-12 20:40:39,75683,12002,12.002,-2001.868,-2000.079,-2.001868,-2.000079
1,2kg,2,1,126,COM16,2026-03-12 20:40:39,75783,12102,12.102,-2001.489,-2000.291,-2.001489,-2.000291
1,2kg,2,1,127,COM16,2026-03-12 20:40:39,75883,12202,12.202,-1999.563,-2000.182,-1.999563,-2.000182
1,2kg,2,1,128,COM16,2026-03-12 20:40:39,75983,12302,12.302,-1998.747,-1999.967,-1.998747,-1.999967
1,2kg,2,1,129,COM16,2026-03-12 20:40:39,76083,12402,12.402,-2000.038,-1999.977,-2.000038,-1.999977
1,2kg,2,1,130,COM16,2026-03-12 20:40:39,76183,12502,12.502,-2000.264,-2000.02,-2.000264,-2.00002
1,2kg,2,1,131,COM16,2026-03-12 20:40:39,76283,12602,12.602,-2000.566,-2000.102,-2.000566,-2.000102
1,2kg,2,1,132,COM16,2026-03-12 20:40:39,76383,12702,12.702,-2000,-2000.087,-2,-2.000087
1,2kg,2,1,133,COM16,2026-03-12 20:40:39,76483,12802,12.802,-1999.376,-1999.98,-1.999376,-1.99998
1,2kg,2,1,134,COM16,2026-03-12 20:40:39,76583,12902,12.902,-2000.201,-2000.014,-2.000201,-2.000014
1,2kg,2,1,135,COM16,2026-03-12 20:40:39,76683,13002,13.002,-1999.964,-2000.006,-1.999964,-2.000006
1,2kg,2,1,136,COM16,2026-03-12 20:40:39,76733,13052,13.052,-1999.758,-1999.969,-1.999758,-1.999969
1,2kg,2,1,137,COM16,2026-03-12 20:40:39,76833,13152,13.152,-1999.766,-1999.939,-1.999766,-1.999939
1,2kg,2,1,138,COM16,2026-03-12 20:40:39,76933,13252,13.252,-2000.093,-1999.962,-2.000093,-1.999962
1,2kg,2,1,139,COM16,2026-03-12 20:40:39,77033,13352,13.352,-1999.934,-1999.958,-1.999934,-1.999958
1,2kg,2,1,140,COM16,2026-03-12 20:40:39,77133,13452,13.452,-1999.739,-1999.925,-1.999739,-1.999925
1,2kg,2,1,141,COM16,2026-03-12 20:40:39,77233,13552,13.552,-2000.071,-1999.947,-2.000071,-1.999947
1,2kg,2,1,142,COM16,2026-03-12 20:40:39,77333,13652,13.652,-2000.931,-2000.095,-2.000931,-2.000095
1,2kg,2,1,143,COM16,2026-03-12 20:40:39,77433,13752,13.752,-1999.775,-2000.047,-1.999775,-2.000047
1,2kg,2,1,144,COM16,2026-03-12 20:40:39,77533,13852,13.852,-1999.085,-1999.902,-1.999085,-1.999902
1,2kg,2,1,145,COM16,2026-03-12 20:40:39,77633,13952,13.952,-1998.412,-1999.679,-1.998412,-1.999679
1,2kg,2,1,146,COM16,2026-03-12 20:40:39,77733,14052,14.052,-1997.802,-1999.397,-1.997802,-1.999397
1,2kg,2,1,147,COM16,2026-03-12 20:40:39,77833,14152,14.152,-1998.607,-1999.279,-1.998607,-1.999279
1,2kg,2,1,148,COM16,2026-03-12 20:40:39,77933,14252,14.252,-2000.651,-1999.485,-2.000651,-1.999485
1,2kg,2,1,149,COM16,2026-03-12 20:40:39,78033,14352,14.352,-2000.953,-1999.705,-2.000953,-1.999705
1,2kg,2,1,150,COM16,2026-03-12 20:40:39,78133,14452,14.452,-2000.69,-1999.853,-2.00069,-1.999853
1,2kg,2,1,151,COM16,2026-03-12 20:40:39,78233,14552,14.552,-1999.964,-1999.87,-1.999964,-1.99987
1,2kg,2,1,152,COM16,2026-03-12 20:40:39,78283,14602,14.602,-1999.481,-1999.811,-1.999481,-1.999811
1,2kg,2,1,153,COM16,2026-03-12 20:40:39,78383,14702,14.702,-2000.102,-1999.855,-2.000102,-1.999855
1,2kg,2,1,154,COM16,2026-03-12 20:40:39,78483,14802,14.802,-2001.085,-2000.04,-2.001085,-2.00004
1,2kg,2,1,155,COM16,2026-03-12 20:40:39,78583,14902,14.902,-1999.679,-1999.985,-1.999679,-1.999985
1,2kg,2,1,156,COM16,2026-03-12 20:40:39,78683,15002,15.002,-1999.228,-1999.872,-1.999228,-1.999872
1,2kg,2,1,157,COM16,2026-03-12 20:40:39,78783,15102,15.102,-1999.937,-1999.882,-1.999937,-1.999882
1,2kg,2,1,158,COM16,2026-03-12 20:40:39,78883,15202,15.202,-2000.06,-1999.908,-2.00006,-1.999908
1,2kg,2,1,159,COM16,2026-03-12 20:40:39,78983,15302,15.302,-2000.582,-2000.01,-2.000582,-2.00001
1,2kg,2,1,160,COM16,2026-03-12 20:40:39,79083,15402,15.402,-1999.637,-1999.954,-1.999637,-1.999954
1,2kg,2,1,161,COM16,2026-03-12 20:40:39,79183,15502,15.502,-1998.975,-1999.807,-1.998975,-1.999807
1,2kg,2,1,162,COM16,2026-03-12 20:40:39,79283,15602,15.602,-1999.44,-1999.752,-1.99944,-1.999752
2,2kg,2,2,1,COM16,2026-03-12 20:41:04,83693,1,0.001,-2000.341,-2000.341,-2.000341,-2.000341
2,2kg,2,2,2,COM16,2026-03-12 20:41:04,83743,51,0.051,-2000.335,-2000.34,-2.000335,-2.00034
2,2kg,2,2,3,COM16,2026-03-12 20:41:04,83843,151,0.151,-2000.209,-2000.32,-2.000209,-2.00032
2,2kg,2,2,4,COM16,2026-03-12 20:41:04,83943,251,0.251,-2000.297,-2000.317,-2.000297,-2.000317
2,2kg,2,2,5,COM16,2026-03-12 20:41:04,83993,301,0.301,-2000.363,-2000.324,-2.000363,-2.000324
2,2kg,2,2,6,COM16,2026-03-12 20:41:04,84093,401,0.401,-1999.802,-2000.246,-1.999802,-2.000246
2,2kg,2,2,7,COM16,2026-03-12 20:41:04,84193,501,0.501,-2000.132,-2000.229,-2.000132,-2.000229
2,2kg,2,2,8,COM16,2026-03-12 20:41:04,84293,601,0.601,-2001.61,-2000.436,-2.00161,-2.000436
2,2kg,2,2,9,COM16,2026-03-12 20:41:04,84393,701,0.701,-2000.659,-2000.469,-2.000659,-2.000469
2,2kg,2,2,10,COM16,2026-03-12 20:41:04,84493,801,0.801,-2000.687,-2000.502,-2.000687,-2.000502
2,2kg,2,2,11,COM16,2026-03-12 20:41:04,84593,901,0.901,-2000.736,-2000.537,-2.000736,-2.000537
2,2kg,2,2,12,COM16,2026-03-12 20:41:04,84693,1001,1.001,-2000.255,-2000.495,-2.000255,-2.000495
2,2kg,2,2,13,COM16,2026-03-12 20:41:04,84793,1101,1.101,-2000.294,-2000.465,-2.000294,-2.000465
2,2kg,2,2,14,COM16,2026-03-12 20:41:04,84893,1201,1.201,-2000.481,-2000.467,-2.000481,-2.000467
2,2kg,2,2,15,COM16,2026-03-12 20:41:04,84993,1301,1.301,-1999.555,-2000.33,-1.999555,-2.00033
2,2kg,2,2,16,COM16,2026-03-12 20:41:04,85093,1401,1.401,-2000.495,-2000.355,-2.000495,-2.000355
2,2kg,2,2,17,COM16,2026-03-12 20:41:04,85193,1501,1.501,-1999.945,-2000.294,-1.999945,-2.000294
2,2kg,2,2,18,COM16,2026-03-12 20:41:04,85293,1601,1.601,-1999.783,-2000.217,-1.999783,-2.000217
2,2kg,2,2,19,COM16,2026-03-12 20:41:04,85393,1701,1.701,-2000.83,-2000.309,-2.00083,-2.000309
2,2kg,2,2,20,COM16,2026-03-12 20:41:04,85493,1801,1.801,-2000.684,-2000.365,-2.000684,-2.000365
2,2kg,2,2,21,COM16,2026-03-12 20:41:04,85543,1851,1.851,-1999.299,-2000.206,-1.999299,-2.000206
2,2kg,2,2,22,COM16,2026-03-12 20:41:04,85643,1951,1.951,-1998.948,-2000.017,-1.998948,-2.000017
2,2kg,2,2,23,COM16,2026-03-12 20:41:04,85743,2051,2.051,-1999.907,-2000,-1.999907,-2
2,2kg,2,2,24,COM16,2026-03-12 20:41:04,85843,2151,2.151,-1998.657,-1999.799,-1.998657,-1.999799
2,2kg,2,2,25,COM16,2026-03-12 20:41:04,85943,2251,2.251,-1998.876,-1999.661,-1.998876,-1.999661
2,2kg,2,2,26,COM16,2026-03-12 20:41:04,86043,2351,2.351,-1999.799,-1999.682,-1.999799,-1.999682
2,2kg,2,2,27,COM16,2026-03-12 20:41:04,86143,2451,2.451,-2000.11,-1999.746,-2.00011,-1.999746
2,2kg,2,2,28,COM16,2026-03-12 20:41:04,86243,2551,2.551,-1999.78,-1999.751,-1.99978,-1.999751
2,2kg,2,2,29,COM16,2026-03-12 20:41:04,86343,2651,2.651,-1998.901,-1999.624,-1.998901,-1.999624
2,2kg,2,2,30,COM16,2026-03-12 20:41:04,86443,2751,2.751,-1999.058,-1999.539,-1.999058,-1.999539
2,2kg,2,2,31,COM16,2026-03-12 20:41:04,86543,2851,2.851,-1999.83,-1999.583,-1.99983,-1.999583
2,2kg,2,2,32,COM16,2026-03-12 20:41:04,86643,2951,2.951,-1999.758,-1999.609,-1.999758,-1.999609
2,2kg,2,2,33,COM16,2026-03-12 20:41:04,86743,3051,3.051,-1999.577,-1999.604,-1.999577,-1.999604
2,2kg,2,2,34,COM16,2026-03-12 20:41:04,86843,3151,3.151,-1998.217,-1999.396,-1.998217,-1.999396
2,2kg,2,2,35,COM16,2026-03-12 20:41:04,86943,3251,3.251,-1997.819,-1999.16,-1.997819,-1.99916
2,2kg,2,2,36,COM16,2026-03-12 20:41:04,87043,3351,3.351,-1997.805,-1998.956,-1.997805,-1.998956
2,2kg,2,2,37,COM16,2026-03-12 20:41:04,87093,3401,3.401,-1998.242,-1998.849,-1.998242,-1.998849
2,2kg,2,2,38,COM16,2026-03-12 20:41:04,87193,3501,3.501,-1998.94,-1998.863,-1.99894,-1.998863
2,2kg,2,2,39,COM16,2026-03-12 20:41:04,87293,3601,3.601,-1998.868,-1998.864,-1.998868,-1.998864
2,2kg,2,2,40,COM16,2026-03-12 20:41:04,87393,3701,3.701,-1999.835,-1999.01,-1.999835,-1.99901
2,2kg,2,2,41,COM16,2026-03-12 20:41:04,87493,3801,3.801,-2000.03,-1999.163,-2.00003,-1.999163
2,2kg,2,2,42,COM16,2026-03-12 20:41:04,87593,3901,3.901,-2000.11,-1999.305,-2.00011,-1.999305
2,2kg,2,2,43,COM16,2026-03-12 20:41:04,87693,4001,4.001,-2000.11,-1999.426,-2.00011,-1.999426
2,2kg,2,2,44,COM16,2026-03-12 20:41:04,87793,4101,4.101,-2000.027,-1999.516,-2.000027,-1.999516
2,2kg,2,2,45,COM16,2026-03-12 20:41:04,87893,4201,4.201,-1999.794,-1999.558,-1.999794,-1.999558
2,2kg,2,2,46,COM16,2026-03-12 20:41:04,87993,4301,4.301,-1999.571,-1999.56,-1.999571,-1.99956
2,2kg,2,2,47,COM16,2026-03-12 20:41:04,88093,4401,4.401,-1998.692,-1999.43,-1.998692,-1.99943
2,2kg,2,2,48,COM16,2026-03-12 20:41:04,88193,4501,4.501,-1998.404,-1999.276,-1.998404,-1.999276
2,2kg,2,2,49,COM16,2026-03-12 20:41:04,88293,4601,4.601,-1999.643,-1999.331,-1.999643,-1.999331
